,Unnamed: 0,row_i,thing, preferredLabel, index,cw_number,cw1_dateModified,cw1_category,cw2_dateModified,cw2_category,cw3_dateModified,cw3_category,cw4_dateModified,cw4_category,cw5_dateModified,cw5_category,cw6_dateModified,cw6_category,cw7_dateModified,cw7_category,cw8_dateModified,cw8_category,cw9_dateModified,cw9_category,cw10_dateModified,cw10_category,cw11_dateModified,cw11_category,cw12_dateModified,cw12_category,cw13_dateModified,cw13_category,cw14_dateModified,cw14_category,cw15_dateModified,cw15_category,cw16_dateModified,cw16_category,cw17_dateModified,cw17_category,cw18_dateModified,cw18_category,cw19_dateModified,cw19_category,cw20_dateModified,cw20_category
458,458,458,6abc4a67-af36-4abb-8ec2-669e3575e547, VfL Wolfsburg, http://www.bbc.co.uk/sport/football/teams/wolfsburg,20,30/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/09/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,25/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/12/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/12/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
459,459,459,e195f56d-570a-4b10-a871-d1d38e622278, Qatar, http://www.bbc.co.uk/sport/football/teams/qatar,6,23/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,01/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,460,77f976f7-27e3-40d1-b68f-482c49f0a3d7, Benetton, http://www.bbc.co.uk/sport/rugby-union/teams/treviso,20,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
461,461,461,68c324cd-45c3-42e1-a4fa-3c6b456b7b51, Scotland, http://www.bbc.co.uk/sport/football/teams/scotland,20,13/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
462,462,462,9c4d4d40-2956-4a5b-a8e3-e7274bc2a6db, Empoli, http://www.bbc.co.uk/sport/football/teams/empoli,15,04/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/08/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/06/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/04/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/02/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/10/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,
463,463,463,af3f9f71-7bb1-4350-906b-db0bcd7c1693, Hungary, http://www.bbc.co.uk/sport/football/teams/hungary,20,09/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,12/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/10/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,22/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/06/16,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
464,464,464,1869157e-8fbc-4689-b2b6-ebc6b2900d5a, Scarlets, http://www.bbc.co.uk/sport/rugby-union/teams/scarlets,20,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
465,465,465,d06b1e90-c9fe-4e09-9b4a-e0f285da8920, Luge, http://www.bbc.co.uk/sport/luge,20,15/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,31/08/14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
466,466,466,85740113-82ee-4e4e-bb35-fd546ecd48a7, Stirling Albion, http://www.bbc.co.uk/sport/football/teams/stirling-albion,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,08/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
467,467,467,59b6624c-3ba5-480f-9eb6-1cdbda2c4284, Motorsport, http://www.bbc.co.uk/sport/motorsport,20,13/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,04/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,24/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
468,468,468,d1b57dca-f093-45e1-979a-16c14e61012d, Strasbourg, http://www.bbc.co.uk/sport/football/teams/strasbourg,10,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/08/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/12/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/08/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,
469,469,469,3ebf9ee6-6037-4fdb-b00f-cca98c6574a3, Somerset, http://www.bbc.co.uk/sport/cricket/teams/somerset,20,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,30/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
470,470,470,6f93127a-159a-45d6-a9d0-97d09b38dd66, Juventus, http://www.bbc.co.uk/sport/football/teams/juventus,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
471,471,471,3447fd88-6593-40f8-8688-143141bd5d22, Inter Milan, http://www.bbc.co.uk/sport/football/teams/inter-milan,20,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
472,472,472,cf72a7ad-3054-8d4c-a98c-fb0ec5888922, Brentford, http://www.bbc.co.uk/sport/football/teams/brentford,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
473,473,473,e37fec1a-e644-4b9a-b4a0-ff7b3acfad56, Woking, http://www.bbc.co.uk/sport/football/teams/woking,20,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
474,474,474,23ec8541-6e72-b447-b75a-2ee1a9856e7c, Portsmouth, http://www.bbc.co.uk/sport/football/teams/portsmouth,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,23/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News
475,475,475,ed49dd50-30b0-43cd-a9b5-405a066a7e22, China Cup, http://www.bbc.co.uk/sport/football/china-cup,3,29/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,476,855796ec-5090-442e-ac5a-b2f0299c26af, Roma, http://www.bbc.co.uk/sport/football/teams/roma,20,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,02/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
